created_at,content_clean,vader_compound,vader_pos,vader_neg,sentiment,theme,replies_count,reblogs_count,favourites_count
2024-12-08 19:58:45.684,https://amac.us/newsline/economy/the-experts-are-wrong-again-on-trumps-tariff-agenda/,0.0,0.0,0.0,neutral,tariff,603,4226,17173
2024-12-10 05:06:14.493,"It was a pleasure to have dinner the other night with Governor Justin Trudeau of the Great State of Canada. I look forward to seeing the Governor again soon so that we may continue our in depth talks on Tariffs and Trade, the results of which will be truly spectacular for all! DJT",0.8999,0.18,0.0,positive,tariff,4804,11136,47425
2024-12-20 06:08:22.958,"I told the European Union that they must make up their tremendous deficit with the United States by the large scale purchase of our oil and gas. Otherwise, it is TARIFFS all the way!!!",-0.2661,0.072,0.1,negative,tariff,1329,7128,32223
2025-01-01 21:02:06.966,"The Tariffs, and Tariffs alone, created this vast wealth for our Country. Then we switched over to Income Tax. We were never so wealthy as during this period. Tariffs will pay off our debt and, MAKE AMERICA WEALTHY AGAIN!",0.8237,0.248,0.117,positive,tariff,1643,7583,26697
2025-01-03 23:27:33.461,"I am pleased to announce the nomination of Roman Pipko to serve as the next United States Ambassador to the Republic of Estonia.  Roman was born and raised in Estonia. He has extensive experience in dealing with Foreign Governments, having represented U.S. interests in the European Bank for Reconstruction and Development, and the Russian American Enterprise Fund. Roman has represented American companies, negotiating projects in Mongolia, Africa, Russia, Western Europe, and his native Estonia, in cooperation with U.S. Government Agencies, and has worked with Foreign Governments on the enforcement of U.S. sanctions. Roman is a graduate of Columbia University and Yale Law School. As a legal immigrant, he has lived the promise of America, and I trust that he will advance American interests in his new role. Congratulations Roman!",0.9583,0.148,0.0,positive,macro,462,3686,18303
2025-01-06 02:05:11.876,"Members of Congress are getting to work on one powerful Bill that will bring our Country back, and make it greater than ever before. We must Secure our Border, Unleash American Energy, and Renew the Trump Tax Cuts, which were the largest in History, but we will make it even better - NO TAX ON TIPS. IT WILL ALL BE MADE UP WITH TARIFFS, AND MUCH MORE, FROM COUNTRIES THAT HAVE TAKEN ADVANTAGE OF THE U.S. FOR YEARS. Republicans must unite, and quickly deliver these Historic Victories for the American People. Get smart, tough, and send the Bill to my desk to sign as soon as possible. MAKE AMERICA GREAT AGAIN!",0.9565,0.189,0.055,positive,tariff,3139,9504,36895
2025-01-06 13:29:18.879,"Why would they want to sell U.S. Steel now when Tariffs will make it a much more profitable and valuable company? Wouldn’t it be nice to have U.S. Steel, once the greatest company in the World, lead the charge toward greatness again? It can all happen very quickly!",0.9383,0.265,0.0,positive,tariff,973,6774,31119
2025-01-06 14:15:22.832,"The story in the Washington Post, quoting so-called anonymous sources, which don't exist, incorrectly states that my tariff policy will be pared back. That is wrong. The Washington Post knows it's wrong. It's just another example of Fake News.",-0.8519,0.0,0.205,negative,tariff,1836,8589,34893
2025-01-06 17:52:32.723,"Many people in Canada LOVE being the 51st State. The United States can no longer suffer the massive Trade Deficits and Subsidies that Canada needs to stay afloat. Justin Trudeau knew this, and resigned. If Canada merged with the U.S., there would be no Tariffs, taxes would go way down, and they would be TOTALLY SECURE from the threat of the Russian and Chinese Ships that are constantly surrounding them. Together, what a great Nation it would be!!!",0.9172,0.2,0.099,positive,tariff,6541,13979,59073
2025-01-07 19:03:38.826,“The Case for Trump’s Tariffs” https://www.wsj.com/opinion/the-case-for-trumps-tariffs-trade-economy-policy-election-8c196364,0.0,0.0,0.0,neutral,tariff,981,3665,13681
2025-01-09 23:38:34.202,"I am pleased to announce that Christine Jack Toretti will serve as the next United States Ambassador to Sweden. Christine is an incredible businesswoman, philanthropist, public servant, and RNC Committeewoman for the Great Commonwealth of Pennsylvania. She is Chairman of S&T Bancorp, and a former director of the Pittsburgh Federal Reserve Bank. Christine has been a tireless supporter of important causes as a Board Member of the International Medical Corps, former Chair of the Andy Warhol Museum, Director of the NCAA Foundation, founding Director of the Gettysburg Foundation, Trustee of the Sarah Scaife Foundation, and Chair of the Anne B. Anstine Excellence in Public Service Series in Pennsylvania, and the Dodie Londen Excellence in Public Service Series in Arizona. Christine is one of fewer than sixty women who have received the Athena International Global Award. Congratulations Christine!",0.9843,0.199,0.0,positive,macro,263,3419,17047
2025-01-14 16:28:28.986,"For far too long, we have relied on taxing our Great People using the Internal Revenue Service (IRS). Through soft and pathetically weak Trade agreements, the American Economy has delivered growth and prosperity to the World, while taxing ourselves. It is time for that to change. I am today announcing that I will create the EXTERNAL REVENUE SERVICE to collect our Tariffs, Duties, and all Revenue that come from Foreign sources. We will begin charging those that make money off of us with Trade, and they will start paying, FINALLY, their fair share. January 20, 2025, will be the birth date of the External Revenue Service. MAKE AMERICA GREAT AGAIN!",0.9303,0.161,0.045,positive,tariff,6159,19824,72349
2025-01-16 19:58:24.460,"I am pleased to announce Luke Lindberg will serve as the next United States Under Secretary for Trade and Foreign Agriculture Affairs at the Department of Agriculture. During my First Term, Luke served as Chief of Staff and Chief Strategy Officer at the Export-Import Bank, where he earned the Distinguished Service Award. He is currently the President & CEO of South Dakota Trade, and a member of the Board of Directors of the National Association of District Export Councils. Luke will work to make sure American Farmers and Ranchers get the smart Trade Deals that they deserve. Congratulations Luke!",0.9545,0.165,0.0,positive,tariff,167,3117,15889
2025-01-17 14:28:28.120,"I just spoke to Chairman Xi Jinping of China. The call was a very good one for both China and the U.S.A. It is my expectation that we will solve many problems together, and starting immediately. We discussed balancing Trade, Fentanyl, TikTok, and many other subjects. President Xi and I will do everything possible to make the World more peaceful and safe!",0.8497,0.167,0.038,positive,china_trade,3022,9930,48091
2025-01-22 15:46:08.868,"I’m not looking to hurt Russia. I love the Russian people, and always had a very good relationship with President Putin - and this despite the Radical Left’s Russia, Russia, Russia HOAX. We must never forget that Russia helped us win the Second World War, losing almost 60,000,000 lives in the process. All of that being said, I’m going to do Russia, whose Economy is failing, and President Putin, a very big FAVOR. Settle now, and STOP this ridiculous War! IT’S ONLY GOING TO GET WORSE. If we don’t make a “deal,” and soon, I have no other choice but to put high levels of Taxes, Tariffs, and Sanctions on anything being sold by Russia to the United States, and various other participating countries. Let’s get this war, which never would have started if I were President, over with! We can do it the easy way, or the hard way - and the easy way is always better. It’s time to “MAKE A DEAL.” NO MORE LIVES SHOULD BE LOST!!!",-0.7857,0.132,0.17,negative,macro,5914,16293,75766
2025-01-26 18:28:31.355,"I was just informed that two repatriation flights from the United States, with a large number of Illegal Criminals, were not allowed to land in Colombia. This order was given by Colombia’s Socialist President Gustavo Petro, who is already very unpopular amongst his people. Petro’s denial of these flights has jeopardized the National Security and Public Safety of the United States, so I have directed my Administration to immediately take the following urgent and decisive retaliatory measures: -Emergency 25% tariffs on all goods coming into the United States. In one week, the 25% tariffs will be raised to 50%.-A Travel Ban and immediate Visa Revocations on the Colombian Government Officials, and all Allies and Supporters.-Visa Sanctions on all Party Members, Family Members, and Supporters of the Colombian Government. -Enhanced Customs and Border Protection Inspections of all Colombian Nationals and Cargo on national security grounds.-IEEPA Treasury, Banking and Financial Sanctions to be fully imposed.  These measures are just the beginning. We will not allow the Colombian Government to violate its legal obligations with regard to the acceptance and return of the Criminals they forced into the United States!",0.6523,0.16,0.118,positive,macro,16133,29155,120481
2025-01-29 21:17:13.564,"Because Jay Powell and the Fed failed to stop the problem they created with Inflation, I will do it by unleashing American Energy production, slashing Regulation, rebalancing International Trade, and reigniting American Manufacturing, but I will do much more than stopping Inflation, I will make our Country financially, and otherwise, powerful again! The Fed has done a terrible job on Bank Regulation. Treasury is going to lead the effort to cut unnecessary Regulation, and will unleash lending for all American people and businesses. If the Fed had spent less time on DEI, gender ideology, “green” energy, and fake climate change, Inflation would never have been a problem. Instead, we suffered from the worst Inflation in the History of our Country!",-0.9747,0.077,0.23,negative,macro,2001,8970,35140
2025-01-31 01:27:15.742,"The idea that the BRICS Countries are trying to move away from the Dollar, while we stand by and watch, is OVER. We are going to require a commitment from these seemingly hostile Countries that they will neither create a new BRICS Currency, nor back any other Currency to replace the mighty U.S. Dollar or, they will face 100% Tariffs, and should expect to say goodbye to selling into the wonderful U.S. Economy. They can go find another sucker Nation. There is no chance that BRICS will replace the U.S. Dollar in International Trade, or anywhere else, and any Country that tries should say hello to Tariffs, and goodbye to America!",-0.3707,0.052,0.081,negative,tariff,3076,9929,37995
2025-02-01 13:01:54.662,"Ellie Cohanim on Israel, and Phill Flynn on Tariffs, were GREAT on Fox & Friends this morning. Real “Pros!” DJT",0.8491,0.314,0.0,positive,tariff,1028,4240,24626
2025-02-01 22:42:54.547,"Today, I have implemented a 25% Tariff on Imports from Mexico and Canada (10% on Canadian Energy), and a 10% additional Tariff on China. This was done through the International Emergency Economic Powers Act (IEEPA) because of the major threat of illegal aliens and deadly drugs killing our Citizens, including fentanyl. We need to protect Americans, and it is my duty as President to ensure the safety of all. I made a promise on my Campaign to stop the flood of illegal aliens and drugs from pouring across our Borders, and Americans overwhelmingly voted in favor of it.",-0.8297,0.124,0.179,negative,tariff,3351,9605,41793
2025-02-01 23:21:38.414,TARIFFS!,0.0,0.0,0.0,neutral,tariff,3331,7023,31041
2025-02-02 13:09:02.972,"The “Tariff Lobby,” headed by the Globalist, and always wrong, Wall Street Journal, is working hard to justify Countries like Canada, Mexico, China, and too many others to name, continue the decades long RIPOFF OF AMERICA, both with regard to TRADE, CRIME, AND POISONOUS DRUGS that are allowed to so freely flow into AMERICA. THOSE DAYS ARE OVER! The USA has major deficits with Canada, Mexico, and China (and almost all countries!), owes 36 Trillion Dollars, and we’re not going to be the “Stupid Country” any longer. MAKE YOUR PRODUCT IN THE USA AND THERE ARE NO TARIFFS! Why should the United States lose TRILLIONS OF DOLLARS IN SUBSIDIZING OTHER COUNTRIES, and why should these other countries pay a small fraction of the cost of what USA citizens pay for Drugs and Pharmaceuticals, as an example? THIS WILL BE THE GOLDEN AGE OF AMERICA! WILL THERE BE SOME PAIN? YES, MAYBE (AND MAYBE NOT!). BUT WE WILL MAKE AMERICA GREAT AGAIN, AND IT WILL ALL BE WORTH THE PRICE THAT MUST BE PAID. WE ARE A COUNTRY THAT IS NOW BEING RUN WITH COMMON SENSE — AND THE RESULTS WILL BE SPECTACULAR!!!",0.8247,0.093,0.081,positive,tariff,3436,11416,41247
2025-02-02 13:26:50.640,"We pay hundreds of Billions of Dollars to SUBSIDIZE Canada. Why? There is no reason. We don’t need anything they have. We have unlimited Energy, should make our own Cars, and have more Lumber than we can ever use. Without this massive subsidy, Canada ceases to exist as a viable Country. Harsh but true! Therefore, Canada should become our Cherished 51st State. Much lower taxes, and far better military protection for the people of Canada — AND NO TARIFFS!",0.6893,0.148,0.12,positive,tariff,9166,15769,66817
2025-02-02 23:37:18.678,"Anybody that’s against Tariffs, including the Fake News Wall Street Journal, and Hedge Funds, is only against them because these people or entities are controlled by China, or other foreign or domestic companies. Anybody that loves and believes in the United States of America is in favor of Tariffs. They should have never ended, in favor of the Income Tax System, in 1913. The response to Tariffs has been FANTASTIC!",0.8579,0.166,0.064,positive,tariff,5494,14681,64026
2025-02-03 00:05:06.622,"RT @realDonaldTrumpAnybody that’s against Tariffs, including the Fake News Wall Street Journal, and Hedge Funds, is only against them because these people or entities are controlled by China, or other foreign or domestic companies. Anybody that loves and believes in the United States of America is in favor of Tariffs. They should have never ended, in favor of the Income Tax System, in 1913. The response to Tariffs has been FANTASTIC!",0.8579,0.164,0.064,positive,tariff,0,0,0
2025-02-03 15:41:28.685,"I just spoke with President Claudia Sheinbaum of Mexico. It was a very friendly conversation wherein she agreed to immediately supply 10,000 Mexican Soldiers on the Border separating Mexico and the United States. These soldiers will be specifically designated to stop the flow of fentanyl, and illegal migrants into our Country. We further agreed to immediately pause the anticipated tariffs for a one month period during which we will have negotiations headed by Secretary of State Marco Rubio, Secretary of Treasury Scott Bessent, and Secretary of Commerce Howard Lutnick, and high-level Representatives of Mexico. I look forward to participating in those negotiations, with President Sheinbaum, as we attempt to achieve a “deal” between our two Countries.",0.6697,0.097,0.046,positive,tariff,6429,14873,70437
2025-02-03 21:57:10.881,"Canada has agreed to ensure we have a secure Northern Border, and to finally end the deadly scourge of drugs like Fentanyl that have been pouring into our Country, killing hundreds of thousands of Americans, while destroying their families and communities all across our Country.Canada will implement their $1.3 Billion Border plan, and as per Prime Minister Trudeau, will be, “reinforcing the Border with new choppers, technology and personnel, enhanced coordination with our American partners, and increased resources to stop the flow of fentanyl. Nearly 10,000 frontline personnel are, and will be, working on protecting the Border. In addition, Canada is making new commitments to appoint a Fentanyl Czar, we will list cartels as terrorists, ensure 24/7 eyes on the Border, launch a Canada-U.S. Joint Strike Force to combat organized crime, fentanyl and money laundering. I have also signed a new intelligence directive on organized crime and fentanyl, and we will be backing it with $200 million.”As President, it is my responsibility to ensure the safety of ALL Americans, and I am doing just that. I am very pleased with this initial outcome, and the Tariffs announced on Saturday will be paused for a 30 day period to see whether or not a final Economic deal with Canada can be structured. FAIRNESS FOR ALL!",-0.2261,0.116,0.102,negative,tariff,5482,13597,63146
2025-02-09 20:10:22.260,https://www.cnbc.com/2025/02/03/putin-says-europe-will-stand-at-feet-of-master-as-trump-imposes-tariffs.html,0.0,0.0,0.0,neutral,tariff,563,3834,17203
2025-02-12 12:58:14.709,"Interest Rates should be lowered, something which would go hand in hand with upcoming Tariffs!!! Lets Rock and Roll, America!!!",0.877,0.377,0.053,positive,macro,2872,11732,59137
2025-02-13 11:46:28.648,"THREE GREAT WEEKS, PERHAPS THE BEST EVER, BUT TODAY IS THE BIG ONE: RECIPROCAL TARIFFS!!! MAKE AMERICA GREAT AGAIN!!!",0.918,0.428,0.0,positive,tariff,1376,7053,36188
2025-02-13 13:49:44.395,"NEWS CONFERENCE ON RECIPROCAL TARIFFS TODAY, 1:00 P.M., THE OVAL OFFICE. MAKE AMERICA GREAT AGAIN!!!",0.7723,0.29,0.0,positive,tariff,2775,8846,46256
2025-02-14 03:20:16.494,“RECIPROCAL TRADE AND TARIFFS” https://www.whitehouse.gov/articles/2025/02/reciprocal-trade-and-tariffs/,0.0,0.0,0.0,neutral,tariff,1875,5693,25737
2025-02-14 20:33:36.033,"“Trump signs sweeping reciprocal tariff plan, says more coming” https://www.cnbc.com/2025/02/13/trump-reciprocal-tariffs-news-conference.html",0.0,0.0,0.0,neutral,tariff,417,3703,19610
2025-02-14 20:35:10.275,“Trump announces boldest tariff plan in more than a century: 'This is the big one'” https://www.dailymail.co.uk/news/article-14394937/Trump-reciprocal-tariffs-trade-unfair.html,0.3818,0.148,0.0,positive,tariff,736,4355,21601
2025-02-14 20:36:42.643,"“Trump orders reciprocal tariffs on countries treating US imports unfairly — with EU, India, Japan in crosshairs” https://nypost.com/2025/02/13/us-news/trump-orders-reciprocal-tariffs-with-eu-india-japan-in-crosshairs/",0.0,0.0,0.0,neutral,tariff,740,4503,22549
2025-02-14 20:37:14.264,"“US will be 'flooded with jobs' as foreign nations avoid tariffs, Trump says” https://www.foxnews.com/politics/us-flooded-jobs-foreign-nations-avoid-tariffs-trump-says",-0.296,0.0,0.145,negative,tariff,2568,6231,27926
2025-02-15 17:47:28.333,https://freebeacon.com/latest-news/trump-announces-reciprocal-tariffs-on-allies-competitors-to-address-unfair-trade-practices/,0.0,0.0,0.0,neutral,tariff,114,2038,9646
2025-02-15 17:48:54.823,"US will be 'flooded with jobs' as foreign nations avoid tariffs, Trump says https://www.foxnews.com/politics/us-flooded-jobs-foreign-nations-avoid-tariffs-trump-says",-0.296,0.0,0.145,negative,tariff,192,2799,13337
2025-02-15 17:52:36.577,"On Trade, I have decided, for purposes of Fairness, that I will charge a RECIPROCAL Tariff meaning, whatever Countries charge the United States of America, we will charge them - No more, no less!For purposes of this United States Policy, we will consider Countries that use the VAT System, which is far more punitive than a Tariff, to be similar to that of a Tariff. Sending merchandise, product, or anything by any other name through another Country, for purposes of unfairly harming America, will not be accepted. In addition, we will make provision for subsidies provided by Countries in order to take Economic advantage of the United States. Likewise, provisions will be made for Nonmonetary Tariffs and Trade Barriers that some Countries charge in order to keep our product out of their domain or, if they do not even let U.S. businesses operate. We are able to accurately determine the cost of these Nonmonetary Trade Barriers. It is fair to all, no other Country can complain and, in some cases, if a Country feels that the United States would be getting too high a Tariff, all they have to do is reduce or terminate their Tariff against us. There are no Tariffs if you manufacture or build your product in the United States.For many years, the U.S. has been treated unfairly by other Countries, both friend and foe. This System will immediately bring Fairness and Prosperity back into the previously complex and unfair System of Trade. America has helped many Countries throughout the years, at great financial cost. It is now time that these Countries remember this, and treat us fairly – A LEVEL PLAYING FIELD FOR AMERICAN WORKERS. I have instructed my Secretary of State, Secretary of Commerce, Secretary of the Treasury, and United States Trade Representative (USTR) to do all work necessary to deliver RECIPROCITY to our System of Trade!",0.9266,0.11,0.069,positive,tariff,1489,7513,35261
2025-02-16 19:13:08.790,"I am proud to nominate John Jovanovic to serve as the Chairman and Chief Executive Officer of the Export-Import Bank of the United States (EXIM). John will utilize his extensive experience in finance, investments, and business building across the Energy, Commodities, and Critical Infrastructure sectors to Make America Energy and Manufacturing DOMINANT Again.John holds a Master of Business Administration in Finance and Management from my Alma Mater, The Wharton School of the University of Pennsylvania, and an undergraduate degree in Politics from Princeton University. He will work tirelessly to protect all of the gains from our strong Tariff Policies, guarantee that our Exports receive fair treatment, and always put American companies, and our Energy exports, FIRST. Congratulations John!",0.9741,0.211,0.017,positive,tariff,147,1996,8892
2025-02-18 23:10:43.910,https://www.realclearpolitics.com/articles/2025/02/14/trumps_tariffs_have_exposed_trudeaus_canada_failing_state_152359.html,0.0,0.0,0.0,neutral,tariff,363,2763,12543
2025-02-20 14:16:58.362,BALANCE BUDGET NOW??? LETS GIVE IT A SHOT. LOTS OF MONEY COMING IN FROM TARIFFS. DO IT! DJT,0.0,0.0,0.0,neutral,tariff,2138,8404,36975
2025-02-25 23:05:42.700,"Like our Steel and Aluminum Industries, our Great American Copper Industry has been decimated by global actors attacking our domestic production. To build back our Copper Industry, I have requested my Secretary of Commerce and USTR to study Copper Imports, and end Unfair Trade putting Americans out of work. Tariffs will help build back our American Copper Industry, and strengthen our National Defense. American Industries depend on Copper, and it should be MADE IN AMERICA - No exemptions, no exceptions! America First creates American jobs, and protects our National Security. It’s time for Copper to “come home.”",0.8952,0.191,0.072,positive,tariff,1437,6490,28198
2025-02-26 11:50:56.231,"I don’t understand The Wall Street Journal Editorial Board, never have. They come to my aid when I least expect it, sometimes strongly, and I greatly appreciate that — Very meaningful! But then they come out with some real CLINKERS, like today’s Editorial that my Auto Tariffs will hurt the Michigan Automobile Business. They are sooo WRONG, in fact, it is just the opposite. The tariffs will drive massive amounts of auto manufacturing to MICHIGAN, a State which I just easily one in the Presidential Election. They have already stopped numerous new auto plants from being built in other countries, a GIGANTIC WIN (already!)FOR MICHIGAN, and the United States as a whole. Just let it all happen, and watch, it won’t be even close! AMERICAN industry will thrive, and we will MAKE AMERICA GREAT AGAIN!!!",0.9546,0.179,0.074,positive,tariff,869,4712,20903
2025-02-26 23:08:42.349,"Wayne Gretzky is a fantastic guy! They call him, “The Great One,” and he is. He could run for any political office in Canada, and win. Wayne is my friend, and he wants to make me happy, and is therefore somewhat “low key” about Canada remaining a separate Country, rather than becoming a cherished and beautiful 51st State, paying much Lower Taxes, a Free and Powerful Military, NO TARIFFS, and having a Booming Economy. Wayne and Janet, his wonderful wife, love Canada, and they should only support Canada, and whatever else makes the Canadian People, and Governor Justin Trudeau, happy. He’s the Greatest Canadian of them all, and I am therefore making him a “free agent,” because I don’t want anyone in Canada to say anything bad about him. He supports Canada the way it is, as he should, even though it’s not nearly as good as it could be as part of the Greatest and Most Powerful Country in the World, the Good Ole’ U.S.A.!",0.995,0.296,0.05,positive,tariff,2610,6315,31428
2025-02-27 13:46:03.692,"Drugs are still pouring into our Country from Mexico and Canada at  very high and unacceptable levels. A large percentage of these Drugs, much of them in the form of Fentanyl, are made in, and supplied by, China. More than 100,000 people died last year due to the distribution of these dangerous and highly addictive POISONS. Millions of people have died over the last two decades. The families of the victims are devastated and, in many instances, virtually destroyed. We cannot allow this scourge to continue to harm the USA, and therefore, until it stops, or is seriously limited, the proposed TARIFFS scheduled to go into effect on MARCH FOURTH will, indeed, go into effect, as scheduled. China will likewise be charged an additional 10% Tariff on that date. The April Second Reciprocal Tariff date will remain in full force and effect. Thank you for your attention to this matter. GOD BLESS AMERICA!",-0.9822,0.054,0.217,negative,tariff,5071,12971,59220
2025-03-03 18:32:46.580,To the Great Farmers of the United States: Get ready to start making a lot of agricultural product to be sold INSIDE of the United States. Tariffs will go on external product on April 2nd. Have fun!,0.9412,0.33,0.0,positive,tariff,4573,11985,59244
2025-03-04 15:13:57.511,"IF COMPANIES MOVE TO THE UNITED STATES, THERE ARE NO TARIFFS!!!",0.3561,0.247,0.148,positive,tariff,4036,11019,61503
2025-03-04 17:40:52.987,"Please explain to Governor Trudeau, of Canada, that when he puts on a Retaliatory Tariff on the U.S., our Reciprocal Tariff will immediately increase by a like amount!",0.75,0.228,0.0,positive,tariff,10740,18225,92572
2025-03-05 18:07:26.753,"Justin Trudeau, of Canada, called me to ask what could be done about Tariffs. I told him that many people have died from Fentanyl that came through the Borders of Canada and Mexico, and nothing has convinced me that it has stopped. He said that it’s gotten better, but I said, “That’s not good enough.” The call ended in a “somewhat” friendly manner! He was unable to tell me when the Canadian Election is taking place, which made me curious, like, what’s going on here? I then realized he is trying to use this issue to stay in power. Good luck Justin!",0.9371,0.172,0.07,positive,tariff,4158,13024,60194
2025-03-06 15:48:28.248,"Believe it or not, despite the terrible job he’s done for Canada, I think that Justin Trudeau is using the Tariff problem, which he has largely caused, in order to run again for Prime Minister. So much fun to watch!",-0.144,0.078,0.112,negative,tariff,2839,6793,32406
2025-03-06 16:29:38.108,"After speaking with President Claudia Sheinbaum of Mexico, I have agreed that Mexico will not be required to pay Tariffs on anything that falls under the USMCA Agreement. This Agreement is until April 2nd. I did this as an accommodation, and out of respect for, President Sheinbaum. Our relationship has been a very good one, and we are working hard, together, on the Border, both in terms of stopping Illegal Aliens from entering the United States and, likewise, stopping Fentanyl. Thank you to President Sheinbaum for your hard work and cooperation!",0.9175,0.19,0.1,positive,tariff,3149,9200,49610
2025-03-07 14:17:41.314,"Based on the fact that Russia is absolutely “pounding” Ukraine on the battlefield right now, I am strongly considering large scale Banking Sanctions, Sanctions, and Tariffs on Russia until a Cease Fire and FINAL SETTLEMENT AGREEMENT ON PEACE IS REACHED. To Russia and Ukraine, get to the table right now, before it is too late. Thank you!!!",0.8951,0.223,0.071,positive,macro,3869,10900,52367
2025-03-07 14:58:22.977,"The head of the United Autoworkers of America just stated that TARIFFS ARE NECESSARY to correct years of abuse of the USA by other countries and companies. We have lost 90,000 factories and plants since the beginning of NAFTA. HE IS 100% CORRECT!!!",-0.6784,0.056,0.147,negative,tariff,3070,12076,49789
2025-03-08 00:52:14.781,"Canada is cheating the United States Farmers on USMCA. In 2024, Canada retained Tariffs on various U.S. Goods, particularly in protected sectors like Dairy that are operated under a supply management system. Some examples of Canadian Tariffs on U.S. Dairy outside of the limited quota include: Milk: Up to 243%Butter: Up to 298%Cheese: Up to 245%These sky high Tariffs are part of Canada’s unfair, long-standing policy to shield domestic producers from foreign competition, especially in Agriculture. Our Great U.S. Dairy Farmers deserve fair treatment from Canada. Enjoy it while you can!",0.8711,0.179,0.079,positive,tariff,1629,6261,20574
2025-03-08 15:30:26.502,https://yellowhammernews.com/sen-tuberville-op-ed-president-trumps-tariffs-are-making-america-great-again/,0.0,0.0,0.0,neutral,tariff,293,2870,12416
2025-03-08 15:30:38.355,https://amgreatness.com/2025/02/17/why-trumps-steel-tariffs-must-be-permanent/,0.0,0.0,0.0,neutral,tariff,279,2957,12812
2025-03-10 15:45:31.304,https://amgreatness.com/2025/02/25/no-trumps-tariffs-will-not-cause-inflation/,0.0,0.0,0.0,neutral,tariff,30,147,480
2025-03-10 15:48:43.179,https://justthenews.com/government/white-house/trump-businesses-build-us-and-there-will-be-no-tariffs,0.0,0.0,0.0,neutral,tariff,7,47,139
2025-03-10 20:52:11.500,https://dailycaller.com/2025/02/23/opinion-trump-is-right-about-tariffs-larry-elder/,0.0,0.0,0.0,neutral,tariff,34,416,1531
2025-03-10 20:57:46.968,https://nypost.com/2025/03/03/business/honda-moves-civic-production-plans-to-indiana-from-mexico-to-avoid-tariffs-report/,0.0,0.0,0.0,neutral,tariff,63,583,2162
2025-03-10 20:58:04.678,https://www.usatoday.com/story/opinion/2025/02/28/trump-tariffs-aluminum-steel-canada-mexico-economy/80694166007/,0.0,0.0,0.0,neutral,tariff,63,521,1989
2025-03-10 20:58:16.273,https://amgreatness.com/2025/03/03/trumps-tariffs-will-create-millions-of-jobs/,0.0,0.0,0.0,neutral,tariff,60,479,1816
2025-03-10 21:48:49.017,https://www.breitbart.com/tech/2025/02/24/trump-tariff-win-apple-to-invest-500-billion-in-u-s-pledges-to-create-20000-jobs/,0.0,0.0,0.0,neutral,tariff,9,46,151
2025-03-10 22:01:42.414,https://www.newsmax.com/newsmax-tv/nicole-malliotakis-donald-trump-tariffs/2025/02/03/id/1197683/,0.0,0.0,0.0,neutral,tariff,28,388,1624
2025-03-10 22:02:41.621,https://www.foxbusiness.com/politics/top-automaker-could-move-some-production-out-mexico-amid-trump-tariff-talks-ceo-says,0.0,0.0,0.0,neutral,tariff,37,411,1681
2025-03-10 22:03:55.683,https://www.breitbart.com/politics/2025/02/20/hyundai-kia-plan-to-boost-american-auto-production-to-avoid-trump-tariffs/,0.0,0.0,0.0,neutral,tariff,45,468,1922
2025-03-10 22:08:33.880,https://thepostmillennial.com/uaw-backs-trumps-tariffs-to-protect-us-auto-industry-calls-them-a-step-to-end-free-trade-disaster,0.0,0.0,0.0,neutral,tariff,153,722,3133
2025-03-11 03:18:05.624,"Despite the fact that Canada is charging the USA from 250% to 390% Tariffs on many of our farm products, Ontario just announced a 25% surcharge on “electricity,” of all things, and your not even allowed to do that. Because our Tariffs are reciprocal, we’ll just get it all back on April 2. Canada is a Tariff abuser, and always has been, but the United States is not going to be subsidizing Canada any longer. We don’t need your Cars, we don’t need your Lumber, we don’t your Energy, and very soon, you will find that out. MAKE AMERICA GREAT AGAIN!!!",0.9284,0.123,0.02,positive,tariff,758,1476,5245
2025-03-11 14:15:41.562,"Based on Ontario, Canada, placing a 25% Tariff on “Electricity” coming into the United States, I have instructed my Secretary of Commerce to add an ADDITIONAL 25% Tariff, to 50%, on all STEEL and ALUMINUM COMING INTO THE UNITED STATES FROM CANADA, ONE OF THE HIGHEST TARIFFING NATIONS ANYWHERE IN THE WORLD. This will go into effect TOMORROW MORNING, March 12th. Also, Canada must immediately drop their Anti-American Farmer Tariff of 250% to 390% on various U.S. dairy products, which has long been considered outrageous. I will shortly be declaring a National Emergency on Electricity within the threatened area. This will allow the U.S to quickly do what has to be done to alleviate this abusive threat from Canada. If other egregious, long time Tariffs are not likewise dropped by Canada, I will substantially increase, on April 2nd, the Tariffs on Cars coming into the U.S. which will, essentially, permanently shut down the automobile manufacturing business in Canada. Those cars can easily be made in the USA! Also, Canada pays very little for National Security, relying on the United States for military protection. We are subsidizing Canada to the tune of more than 200 Billion Dollars a year. WHY??? This cannot continue. The only thing that makes sense is for Canada to become our cherished Fifty First State. This would make all Tariffs, and everything else, totally disappear. Canadians’ taxes will be very substantially reduced, they will be more secure, militarily and otherwise, than ever before, there would no longer be a Northern Border problem, and the greatest and most powerful nation in the World will be bigger, better and stronger than ever — And Canada will be a big part of that. The artificial line of separation drawn many years ago will finally disappear, and we will have the safest and most beautiful Nation anywhere in the World — And your brilliant anthem, “O Canada,” will continue to play, but now representing a GREAT and POWERFUL STATE within the greatest Nation that the World has ever seen!",0.9861,0.137,0.05,positive,tariff,2594,4226,18275
